"PS code, 2020",California Census tracts ,"Number of people in state prison from each Census tract, 2020","Census population, 2020","Total population, 2020","Imprisonment rate per 100,000"
6037700901,"Los Angeles County, Census Tract 7009.01",6,"3,863","3,869",155
6037700902,"Los Angeles County, Census Tract 7009.02",11,"6,561","6,572",167
6037701000,"Los Angeles County, Census Tract 7010",9,"5,301","5,310",169
6037701201,"Los Angeles County, Census Tract 7012.01",7,"4,228","4,235",165
6037701202,"Los Angeles County, Census Tract 7012.02",7,"3,498","3,505",200
6037701302,"Los Angeles County, Census Tract 7013.02",5,"4,951","4,956",101
6037701304,"Los Angeles County, Census Tract 7013.04",10,"6,462","6,472",155
6037701402,"Los Angeles County, Census Tract 7014.02",12,"6,494","6,506",184
6037701501,"Los Angeles County, Census Tract 7015.01",8,"5,283","5,291",151
6037701502,"Los Angeles County, Census Tract 7015.02",7,"3,665","3,672",191
6037701601,"Los Angeles County, Census Tract 7016.01",7,"4,175","4,182",167
6037701602,"Los Angeles County, Census Tract 7016.02",10,"4,356","4,366",229
6037701701,"Los Angeles County, Census Tract 7017.01",9,"3,543","3,552",253
6037701702,"Los Angeles County, Census Tract 7017.02",9,"3,326","3,335",270
6037701801,"Los Angeles County, Census Tract 7018.01",29,"5,973","6,002",483
6037701802,"Los Angeles County, Census Tract 7018.02",11,"4,207","4,218",261
6037701902,"Los Angeles County, Census Tract 7019.02",19,"5,478","5,497",346
6037702002,"Los Angeles County, Census Tract 7020.02",11,"5,989","6,000",183
6037702102,"Los Angeles County, Census Tract 7021.02",20,"6,447","6,467",309
6037702201,"Los Angeles County, Census Tract 7022.01",10,"4,475","4,485",223
6037702202,"Los Angeles County, Census Tract 7022.02",10,"3,890","3,900",256
6037702300,"Los Angeles County, Census Tract 7023",14,"6,603","6,617",212
6037702400,"Los Angeles County, Census Tract 7024",13,"4,677","4,690",277
6037702501,"Los Angeles County, Census Tract 7025.01",13,"4,952","4,965",262
6037702502,"Los Angeles County, Census Tract 7025.02",11,"4,320","4,331",254
6037702600,"Los Angeles County, Census Tract 7026",21,"6,459","6,480",324
6037702700,"Los Angeles County, Census Tract 7027",11,"3,798","3,809",289
6037702801,"Los Angeles County, Census Tract 7028.01",13,"5,272","5,285",246
6037702802,"Los Angeles County, Census Tract 7028.02",7,"2,278","2,285",306
6037702803,"Los Angeles County, Census Tract 7028.03",4,"2,986","2,990",134
6037702900,"Los Angeles County, Census Tract 7029",19,"11,373","11,392",167
6037703002,"Los Angeles County, Census Tract 7030.02",22,"6,907","6,929",318
6037703003,"Los Angeles County, Census Tract 7030.03",20,"6,037","6,057",330
6037703100,"Los Angeles County, Census Tract 7031",19,"5,619","5,638",337
6037703200,"Los Angeles County, Census Tract 7032",27,"5,800","5,827",463
6037800101,"Los Angeles County, Census Tract 8001.01",10,"5,476","5,486",182
6037800103,"Los Angeles County, Census Tract 8001.03",7,"3,540","3,547",197
6037800104,"Los Angeles County, Census Tract 8001.04",7,"3,795","3,802",184
6037800202,"Los Angeles County, Census Tract 8002.02",10,"6,044","6,054",165
6037800204,"Los Angeles County, Census Tract 8002.04",5,"4,595","4,600",109
6037800205,"Los Angeles County, Census Tract 8002.05",7,"3,816","3,823",183
6037800206,"Los Angeles County, Census Tract 8002.06",11,"3,047","3,058",360
6037800324,"Los Angeles County, Census Tract 8003.24",12,"6,763","6,775",177
6037800325,"Los Angeles County, Census Tract 8003.25",6,"3,387","3,393",177
6037800328,"Los Angeles County, Census Tract 8003.28",2,"1,291","1,293",155
6037800333,"Los Angeles County, Census Tract 8003.33",4,"2,738","2,742",146
6037800334,"Los Angeles County, Census Tract 8003.34",12,"3,749","3,761",319
6037800335,"Los Angeles County, Census Tract 8003.35",15,"5,189","5,204",288
6037800336,"Los Angeles County, Census Tract 8003.36",5,"2,934","2,939",170
6037800337,"Los Angeles County, Census Tract 8003.37",6,"3,373","3,379",178
6037800338,"Los Angeles County, Census Tract 8003.38",19,"6,013","6,032",315
6037800406,"Los Angeles County, Census Tract 8004.06",4,"1,673","1,645",243
6037800410,"Los Angeles County, Census Tract 8004.1",3,"3,847","3,850",78
6037800411,"Los Angeles County, Census Tract 8004.11",4,"2,415","2,419",165
6037800412,"Los Angeles County, Census Tract 8004.12",7,"3,437","3,444",203
6037800504,"Los Angeles County, Census Tract 8005.04",3,"2,261","2,264",133
6037800506,"Los Angeles County, Census Tract 8005.06",6,"2,954","2,960",203
6037900102,"Los Angeles County, Census Tract 9001.02",11,830,841,"1,308"
6037900103,"Los Angeles County, Census Tract 9001.03",47,"6,708","6,755",696
6037900104,"Los Angeles County, Census Tract 9001.04",47,"6,556","6,603",712
6037900301,"Los Angeles County, Census Tract 9003.01",17,"3,957","3,974",428
6037900501,"Los Angeles County, Census Tract 9005.01",63,"7,610","7,673",821
6037900504,"Los Angeles County, Census Tract 9005.04",56,"7,557","7,613",736
6037900505,"Los Angeles County, Census Tract 9005.05",28,"4,548","4,576",612
6037900506,"Los Angeles County, Census Tract 9005.06",31,"4,944","4,975",623
6037900508,"Los Angeles County, Census Tract 9005.08",29,"4,543","4,572",634
6037900509,"Los Angeles County, Census Tract 9005.09",33,"4,693","4,726",698
6037900510,"Los Angeles County, Census Tract 9005.1",48,"4,015","4,063","1,181"
6037900602,"Los Angeles County, Census Tract 9006.02",37,"6,016","6,053",611
6037900606,"Los Angeles County, Census Tract 9006.06",47,"4,090","4,137","1,136"
6037900607,"Los Angeles County, Census Tract 9006.07",60,"4,263","4,323","1,388"
6037900608,"Los Angeles County, Census Tract 9006.08",42,"3,845","3,887","1,081"
6037900609,"Los Angeles County, Census Tract 9006.09",52,"5,805","5,857",888
6037900610,"Los Angeles County, Census Tract 9006.1",24,"3,929","3,953",607
6037900611,"Los Angeles County, Census Tract 9006.11",29,"4,352","4,381",662
6037900701,"Los Angeles County, Census Tract 9007.01",61,"5,591","5,652","1,079"
6037900703,"Los Angeles County, Census Tract 9007.03",18,"4,667","4,685",384
6037900704,"Los Angeles County, Census Tract 9007.04",41,"3,584","3,625","1,131"
6037900705,"Los Angeles County, Census Tract 9007.05",21,"4,939","4,960",423
6037900804,"Los Angeles County, Census Tract 9008.04",50,"3,895","3,945","1,267"
6037900805,"Los Angeles County, Census Tract 9008.05",36,"5,626","5,662",636
6037900806,"Los Angeles County, Census Tract 9008.06",68,"4,562","4,630","1,469"
6037900807,"Los Angeles County, Census Tract 9008.07",34,"4,566","4,600",739
6037900808,"Los Angeles County, Census Tract 9008.08",32,"4,590","4,622",692
6037900901,"Los Angeles County, Census Tract 9009.01",12,"2,951","2,963",405
6037900902,"Los Angeles County, Census Tract 9009.02",3,"1,674","1,677",179
6037901003,"Los Angeles County, Census Tract 9010.03",1,"3,278",66,"1,515"
6037901007,"Los Angeles County, Census Tract 9010.07",5,"2,127","2,132",235
6037901008,"Los Angeles County, Census Tract 9010.08",16,"3,093","3,109",515
6037901009,"Los Angeles County, Census Tract 9010.09",24,"5,741","5,765",416
6037901010,"Los Angeles County, Census Tract 9010.1",33,"6,185","6,218",531
6037901011,"Los Angeles County, Census Tract 9010.11",28,"5,374","5,402",518
6037901012,"Los Angeles County, Census Tract 9010.12",18,"5,314","5,332",338
6037901013,"Los Angeles County, Census Tract 9010.13",15,"4,431","4,446",337
6037901014,"Los Angeles County, Census Tract 9010.14",27,"5,270","5,297",510
6037901101,"Los Angeles County, Census Tract 9011.01",18,"6,257","6,275",287
6037901102,"Los Angeles County, Census Tract 9011.02",19,"5,703","5,722",332
6037901209,"Los Angeles County, Census Tract 9012.09",7,"1,370","1,377",508
6037901210,"Los Angeles County, Census Tract 9012.1",1,"1,516","1,517",66
6037901214,"Los Angeles County, Census Tract 9012.14",15,"4,519","4,534",331
6037901215,"Los Angeles County, Census Tract 9012.15",16,"4,112","4,128",388
6037901216,"Los Angeles County, Census Tract 9012.16",13,"2,733","2,746",473
6037901217,"Los Angeles County, Census Tract 9012.17",3,"1,529","1,532",196
6037901218,"Los Angeles County, Census Tract 9012.18",4,"2,462","2,466",162
6037901300,"Los Angeles County, Census Tract 9013",23,"2,011","2,034","1,131"
6037910002,"Los Angeles County, Census Tract 9100.02",54,"7,697","7,751",697
6037910210,"Los Angeles County, Census Tract 9102.1",28,"7,399","7,427",377
6037910211,"Los Angeles County, Census Tract 9102.11",6,"1,916","1,922",312
6037910212,"Los Angeles County, Census Tract 9102.12",12,"3,403","3,415",351
6037910213,"Los Angeles County, Census Tract 9102.13",7,"1,285","1,292",542
6037910214,"Los Angeles County, Census Tract 9102.14",26,"6,336","6,362",409
6037910215,"Los Angeles County, Census Tract 9102.15",31,"7,110","7,141",434
6037910216,"Los Angeles County, Census Tract 9102.16",22,"4,722","4,744",464
6037910217,"Los Angeles County, Census Tract 9102.17",22,"5,873","5,895",373
6037910218,"Los Angeles County, Census Tract 9102.18",26,"4,413","4,439",586
6037910301,"Los Angeles County, Census Tract 9103.01",18,"4,392","4,410",408
6037910302,"Los Angeles County, Census Tract 9103.02",30,"6,514","6,544",458
6037910401,"Los Angeles County, Census Tract 9104.01",31,"6,368","6,399",484
6037910404,"Los Angeles County, Census Tract 9104.04",22,"4,370","4,392",501
6037910405,"Los Angeles County, Census Tract 9104.05",55,"6,149","6,204",887
6037910501,"Los Angeles County, Census Tract 9105.01",69,"6,344","6,413","1,076"
6037910502,"Los Angeles County, Census Tract 9105.02",31,"4,481","4,512",687
6037910504,"Los Angeles County, Census Tract 9105.04",22,"4,857","4,879",451
6037910505,"Los Angeles County, Census Tract 9105.05",20,"3,456","3,476",575
6037910601,"Los Angeles County, Census Tract 9106.01",55,"7,226","7,281",755
6037910602,"Los Angeles County, Census Tract 9106.02",21,"4,428","4,449",472
6037910605,"Los Angeles County, Census Tract 9106.05",32,"5,134","5,166",619
6037910606,"Los Angeles County, Census Tract 9106.06",12,"3,222","3,234",371
6037910607,"Los Angeles County, Census Tract 9106.07",32,"3,946","3,978",804
6037910608,"Los Angeles County, Census Tract 9106.08",20,"3,550","3,570",560
6037910706,"Los Angeles County, Census Tract 9107.06",38,"6,553","6,591",577
6037910707,"Los Angeles County, Census Tract 9107.07",37,"5,968","6,005",616
6037910709,"Los Angeles County, Census Tract 9107.09",4,"1,818","1,822",220
6037910712,"Los Angeles County, Census Tract 9107.12",18,"3,155","3,173",567
6037910713,"Los Angeles County, Census Tract 9107.13",33,"6,055","6,088",542
6037910714,"Los Angeles County, Census Tract 9107.14",26,"3,934","3,960",657
6037910715,"Los Angeles County, Census Tract 9107.15",35,"7,105","7,140",490
6037910716,"Los Angeles County, Census Tract 9107.16",32,"6,636","6,668",480
6037910717,"Los Angeles County, Census Tract 9107.17",12,"2,403","2,415",497
6037910718,"Los Angeles County, Census Tract 9107.18",31,"5,861","5,892",526
6037910719,"Los Angeles County, Census Tract 9107.19",24,"4,484","4,508",532
6037910720,"Los Angeles County, Census Tract 9107.2",23,"5,194","5,217",441
6037910721,"Los Angeles County, Census Tract 9107.21",22,"3,330","3,352",656
6037910804,"Los Angeles County, Census Tract 9108.04",18,"3,338","3,356",536
6037910807,"Los Angeles County, Census Tract 9108.07",13,"6,092","6,105",213
6037910808,"Los Angeles County, Census Tract 9108.08",6,"3,494","3,500",171
6037910809,"Los Angeles County, Census Tract 9108.09",4,"2,337","2,341",171
6037910810,"Los Angeles County, Census Tract 9108.1",4,"2,685","2,689",149
6037910814,"Los Angeles County, Census Tract 9108.14",15,"3,601","3,616",415
6037910815,"Los Angeles County, Census Tract 9108.15",13,"5,142","5,094",255
6037911001,"Los Angeles County, Census Tract 9110.01",32,"3,958","3,990",802
6037911100,"Los Angeles County, Census Tract 9111",23,"7,827","7,850",293
6037920013,"Los Angeles County, Census Tract 9200.13",17,"7,801","7,818",217
6037920015,"Los Angeles County, Census Tract 9200.15",6,"6,724","6,730",89
6037920016,"Los Angeles County, Census Tract 9200.16",9,"4,423","4,432",203
6037920017,"Los Angeles County, Census Tract 9200.17",10,"4,241","4,251",235
6037920018,"Los Angeles County, Census Tract 9200.18",4,"2,184","2,188",183
6037920020,"Los Angeles County, Census Tract 9200.2",23,"7,009","7,032",327
6037920028,"Los Angeles County, Census Tract 9200.28",18,"8,017","8,035",224
6037920029,"Los Angeles County, Census Tract 9200.29",12,"5,931","5,943",202
6037920030,"Los Angeles County, Census Tract 9200.3",12,"5,399","5,411",222
6037920031,"Los Angeles County, Census Tract 9200.31",11,"4,850","4,861",226
6037920034,"Los Angeles County, Census Tract 9200.34",10,"4,152","4,162",240
6037920035,"Los Angeles County, Census Tract 9200.35",22,"8,172","8,194",268
6037920038,"Los Angeles County, Census Tract 9200.38",20,"2,629","2,649",755
6037920039,"Los Angeles County, Census Tract 9200.39",8,"1,808","1,816",441
6037920040,"Los Angeles County, Census Tract 9200.4",9,"5,045","5,054",178
6037920041,"Los Angeles County, Census Tract 9200.41",4,"1,473","1,477",271
6037920042,"Los Angeles County, Census Tract 9200.42",11,"7,762","7,773",142
6037920043,"Los Angeles County, Census Tract 9200.43",17,"8,832","8,849",192
6037920044,"Los Angeles County, Census Tract 9200.44",4,"2,737","2,741",146
6037920045,"Los Angeles County, Census Tract 9200.45",11,"4,438","4,449",247
6037920046,"Los Angeles County, Census Tract 9200.46",7,"2,914","2,921",240
6037920047,"Los Angeles County, Census Tract 9200.47",29,"6,676","6,705",433
6037920048,"Los Angeles County, Census Tract 9200.48",20,"6,307","6,327",316
6037920049,"Los Angeles County, Census Tract 9200.49",8,"5,777","5,785",138
6037920050,"Los Angeles County, Census Tract 9200.5",3,"1,328","1,274",235
6037920102,"Los Angeles County, Census Tract 9201.02",19,"5,115","5,134",370
6037920104,"Los Angeles County, Census Tract 9201.04",3,"2,732","2,735",110
6037920106,"Los Angeles County, Census Tract 9201.06",13,"3,096","3,109",418
6037920109,"Los Angeles County, Census Tract 9201.09",10,"5,766","5,776",173
6037920110,"Los Angeles County, Census Tract 9201.1",5,"3,098","3,103",161
6037920111,"Los Angeles County, Census Tract 9201.11",4,"3,053","3,057",131
6037920112,"Los Angeles County, Census Tract 9201.12",10,"4,220","4,230",236
6037920114,"Los Angeles County, Census Tract 9201.14",6,"6,331","6,337",95
6037920115,"Los Angeles County, Census Tract 9201.15",5,"4,144","4,149",121
6037920116,"Los Angeles County, Census Tract 9201.16",9,"5,057","5,066",178
6037920118,"Los Angeles County, Census Tract 9201.18",11,"5,931","5,942",185
6037920119,"Los Angeles County, Census Tract 9201.19",2,"1,833","1,835",109
6037920120,"Los Angeles County, Census Tract 9201.2",8,"4,192","4,200",190
6037920121,"Los Angeles County, Census Tract 9201.21",16,"10,332","10,348",155
6037920200,"Los Angeles County, Census Tract 9202",5,"5,584","5,589",89
6037920303,"Los Angeles County, Census Tract 9203.03",1,"1,593","1,594",63
6037920312,"Los Angeles County, Census Tract 9203.12",15,"5,933","5,948",252
6037920313,"Los Angeles County, Census Tract 9203.13",12,"5,304","5,316",226
6037920314,"Los Angeles County, Census Tract 9203.14",5,"3,142","3,147",159
6037920322,"Los Angeles County, Census Tract 9203.22",6,"2,998","3,004",200
6037920326,"Los Angeles County, Census Tract 9203.26",13,"7,212","7,225",180
6037920328,"Los Angeles County, Census Tract 9203.28",5,"1,987","1,992",251
6037920329,"Los Angeles County, Census Tract 9203.29",9,"6,723","6,732",134
6037920330,"Los Angeles County, Census Tract 9203.3",5,"4,166","4,171",120
6037920331,"Los Angeles County, Census Tract 9203.31",12,"3,751","3,763",319
6037920332,"Los Angeles County, Census Tract 9203.32",3,"1,950","1,953",154
6037920334,"Los Angeles County, Census Tract 9203.34",11,"6,363","6,374",173
6037920338,"Los Angeles County, Census Tract 9203.38",9,"5,642","5,651",159
6037920339,"Los Angeles County, Census Tract 9203.39",15,"8,114","8,129",185
6037920340,"Los Angeles County, Census Tract 9203.4",6,"3,208","3,214",187
6037920341,"Los Angeles County, Census Tract 9203.41",6,"3,287","3,293",182
6037920342,"Los Angeles County, Census Tract 9203.42",14,"3,011","3,025",463
6037920343,"Los Angeles County, Census Tract 9203.43",10,"4,297","4,307",232
6037930400,"Los Angeles County, Census Tract 9304",3,"1,285","1,099",273
6037980001,"Los Angeles County, Census Tract 9800.01",0,28,28,0
6037980002,"Los Angeles County, Census Tract 9800.02",2,9,11,"18,182"
6037980003,"Los Angeles County, Census Tract 9800.03",0,0,0,0
6037980004,"Los Angeles County, Census Tract 9800.04",2,0,2,"100,000"
6037980005,"Los Angeles County, Census Tract 9800.05",0,3,3,0
6037980006,"Los Angeles County, Census Tract 9800.06",0,2,2,0
6037980007,"Los Angeles County, Census Tract 9800.07",0,5,5,0
6037980008,"Los Angeles County, Census Tract 9800.08",5,465,470,"1,064"
6037980009,"Los Angeles County, Census Tract 9800.09",0,52,52,0
6037980010,"Los Angeles County, Census Tract 9800.1",2,144,146,"1,370"
6037980011,"Los Angeles County, Census Tract 9800.11",4,140,144,"2,778"
